symbol,timetoexpiry,strike,last,bid,ask,volume,openint,curprice,histvol,implvol,bsval
TOL,111,40,2.77,2.85,3.1,38,931,41.470001,0.153280128658045,0.255806800836902,2.23146723274841
SFR,202,40,0.65,0,1.25,1000,1000,36.369999,0.215072237524973,0.237275332739158,1.03662372089316
HHS,76,2.5,0.05,0,0.05,20,8,1.07,0.694103770283431,1.45617596830139,0.00058102361774722
HLI,167,35,2.65,4.9,5.4,12,12,39.130001,0.192825654654794,0.288242438413334,4.65521722286385
NL,139,12.5,0.4,0,0.65,11,0,9.15,0.395587427993914,0.711454732492412,0.123907566385528
NWE,76,70,0.55,0,1,20,20,56.939999,0.120438180619602,0.440476822765068,7.05596261704432e-05
DNOW,139,22.5,0.3,0.25,0.4,4,0,13.81,0.233107727242514,0.660742864203209,0.000224835372927519
A,139,60,5.85,5.7,6,37,99,64.199997,0.113864048093146,0.229681471005521,4.58960131686636
ZTS,202,67.5,1.95,1.75,2.15,149,0,63.759998,0.10749824248766,0.19146223735038,0.733169629009943
USDP,20,15,0.4,0,0.4,30,104,11,0.629090260079289,1.42002030718391,0.0120018361863611
ECOM,167,12.5,1.1,1,1.25,10,47,11.5,0.317640804391846,0.529180486720933,0.602611857893843
AWK,48,80,1.94,2,2.25,42,47,80.910004,0.114350302403692,0.151026032575981,1.83509132199905
ETR,76,100,0.1,0,0.05,10,10,76.360001,0.140072099912716,0.26703325344986,1.46791042692105e-05
ERJ,48,25,0.45,0.3,0.4,75,136,22.610001,0.17435934643784,0.36275285205165,0.0358269154995654
ABC,6,85,1.25,0.05,0.2,17,26,82.75,0.253212784920501,0.214014155172338,0.312344898585117
KYN,20,15,5,2.8,3.7,5,0,18.17,0.136989718908006,1.07381709143973,3.17000000009347
STAG,76,22.5,6,4.6,5.6,3,0,27.469999,0.110764157390932,0.511588504659421,4.9700102243576
SRG,356,42,4.3,5.6,6.9,100,100,46.07,0.107906591752289,0.264936528639988,4.56868900788884
VLO,48,77.5,2.19,2.01,2.6,827,445,76.93,0.150781594097546,0.257552154885842,1.41446513074792
TWX,6,108,0.11,0,2.42,402,100,102.449997,0.0702664012325677,0.870353893115706,3.6000592793799e-10
IRM,20,32.5,7.3,6.3,6.6,1700,0,38.900002,0.18020728878503,0.573793826182107,6.40000524987926
TSQ,76,12.5,0.1,0,0.25,10,55,10,0.272081519317204,0.52292964831802,0.0199208782968187
CNHI,76,5,6,6.9,7.2,89,48,12.01,0.103361408018068,1.40697467296824,7.01
LTC,20,45,4.1,1.8,2.5,5,0,46.98,0.129536356918856,0.296369185659428,2.02890105407196
DXC,475,95,3.7,5.1,5.8,23,25,85.879997,0.103266167495421,0.236203202536336,1.15486343871101
FPO,20,12.5,0.05,0,0.05,20,21,11.14,0.0193473334685663,0.383600472930879,0
NCI,20,21,0.55,0.4,0.65,1,1,16.92,0.131570847057775,1.18599886223923,9.06275055001535e-14
CGA,76,1,0.27,0.25,0.35,100,100,1.23,0.194789187769526,1.0776274757068,0.230331128666806
FNF,20,48,0.46,0.35,0.55,153,27,47.459999,0.219770887203827,0.177440974884251,0.733056595392462
LNT,202,45,1,0.35,0.75,9,11,41.57,0.141016971120979,0.157265862655562,0.588773844406496
PHM,111,26,2.15,2.08,2.2,817,10217,27.33,0.160960017987869,0.245403074891847,1.75408854693814
FTV,20,75,0.03,0,0.1,10,3,70.790001,0.110308805520605,0.172179311076059,0.00826318066877973
MRO,20,13,0.74,0.72,0.75,258,13754,13.56,0.289583862548988,0.331291672463278,0.706361020012148
CS,475,22.5,0.3,0.15,0.4,3075,315,15.8,0.151515030164615,0.279039287007216,0.0244205802601819
BGG,20,25,0.15,0,0.1,200,402,23.5,0.195959578275994,0.245469883735104,0.0455702084166378
XCO,76,3,0.1,0.05,0.15,3,479,1.34,0.773795260610504,1.87203892941806,0.00269340838392278
KB,76,50,3.7,1.8,2.5,2,2,49.029999,0.448167140856572,0.328675732166513,3.56607774279648
ESS,20,230,21.54,23.3,24.9,15,0,254.029999,0.138633824819998,0.329546528532329,24.0323996351995
FELP,76,7.5,0.11,0,0.15,20,70,4.23,0.332356658091901,1.05011207626656,1.60063075273803e-05
BP,6,38.5,0.21,0.19,0.25,1097,930,38.43,0.0870497382919518,0.144161220430862,0.138536933077557
OFC,167,35,0.61,0.45,0.65,3,3,32.830002,0.106593917302097,0.162990081937972,0.250938070960146
PRO,139,22.5,2.75,3.1,3.4,5,5,24.129999,0.278016298100027,0.43720857312784,2.53908621323163
CF,6,30,5.15,5.05,5.3,425,409,35.16,0.418328312537321,0.892396168324826,5.1607679107271
TGH,20,20,0.05,0,0.1,20,11,17.15,0.444363141943271,0.50574297716708,0.0592975898979611
IPI,48,3,1.2,1.3,1.45,500,500,4.36,0.498653438083079,0.959797555406273,1.3646111627011
ABC,13,76,5.4,6.5,7.6,20,20,82.75,0.253212784920501,0.525035526605404,6.80678434250228
LB,20,35,7.59,6.6,6.8,704,362,41.610001,0.456886304940024,0.540554326950685,6.70091554489687
X,111,30,0.98,0.98,1.01,1734,22553,25.66,0.327400403555139,0.431402428568938,0.534391778695089
MSGN,48,25,0.2,0,0.2,155,3329,21.200001,0.254258219504394,0.392638376283698,0.0311934540817724
FN,202,46,2.45,1.45,1.75,42,53,37.060001,0.272792756296519,0.408737194092245,0.613978596731319
XEL,76,50,0.45,0.1,0.35,25,2500,47.32,0.123986566608101,0.142588070736371,0.240921902741066
TNC,20,70,2,0.15,0.45,4,204,66.199997,0.142904602876102,0.271046074967526,0.0449414789665221
ARW,167,90,1.5,1.4,1.85,5,5,80.410004,0.12191449753383,0.232182751455748,0.276770999206597
GOL,20,7.5,13.2,12.6,14.3,38,0,21.139999,0.536375686164659,3.85160392783625,13.639999
KSU,475,125,4.7,5.6,6.2,13,15,108.68,0.101142197528272,0.240552695751624,0.734413110117053
CHT,76,35,0.7,0.6,0.95,1,28,34.110001,0.0714615461303855,0.214474410712142,0.137854892304193
SNV,230,36,8.6,10.4,10.9,68,68,46.060001,0.217370833690683,0.31146058607542,10.3014549407206
BBL,76,30,8.9,5.6,5.9,1200,0,35.450001,0.202562830569869,0.365107980870536,5.49235909821589
BFR,202,15,5.9,5.3,5.9,400,0,20.389999,0.284093019937885,0.43339818640886,5.51009955376148
FGP,139,2.5,2.7,2.55,2.8,30,150,5.14,0.505524088021598,1.071334564785,2.64393214035884
RSO,139,10,0.8,0.75,0.9,11,127,10.78,0.128611484890439,0.153696087108654,0.855927096273767
Q,111,105,1.3,0.8,1.2,20,128,95.07,0.114327152926724,0.20647140285508,0.15492523795676
SBGL,20,5,0.1,0,0.1,342,1794,4.46,0.469069907168667,0.668248686445309,0.0399019257659533
HTGC,202,12.5,0.4,0.4,0.5,14,40,12.9,0.125595222045252,0.0665780659034905,0.699831923160003
TRV,111,60,57.95,62.4,63,23,5,122.519997,0.249850695475939,0.719711313786827,62.519997232624
HGT,48,2.5,0.05,0.05,0.1,1,90,1.85,0.464712301583696,1.05453163613372,0.00533473247364466
ATI,20,15,8.7,8.7,9.2,10,119,23.9,0.389255009800592,1.52341736787446,8.90000004977975
CS,475,24.51,0.2,0,0.2,2000,2108,15.8,0.151515030164615,0.267385313604286,0.00599356077812974
TBI,20,20,1.05,2.5,2.9,205,364,22.450001,0.237763390358488,0.673230285468792,2.45814120810894
TV,475,30,2.6,1,1.45,30,260,24.67,0.12543877016066,0.282314458007055,0.153179662183138
BGC,139,19,2.26,2.1,2.3,100,40,18.85,0.329556205658242,0.511708217752455,1.45897241736415
DO,111,17.5,0.61,0.46,0.58,201,2616,14.5,0.512877419858047,0.476676667469074,0.679092047115761
FTV,76,75,0.6,0.45,0.6,155,78,70.790001,0.110308805520605,0.154879334590093,0.2287741923002
STOR,20,22.5,2.68,2.15,2.65,295,8,24.870001,0.125528788095554,0.486071774144065,2.37005926633471
CCC,20,25,0.05,0,0.05,36,36,21.4,2.20368657112957,0.41143994971251,3.12965416673089
SVU,111,7,0.02,0,0.05,20,669,21.75,0.418101486248764,-5.14839294273892e-17,14.7500002336055
MTZ,48,44,4.7,4,4.3,21,21,46.400002,0.318124711493349,0.451086146151799,3.49533022370004
MATX,48,25,2.8,3.6,4,25,25,28.18,0.478131565301518,0.527876678016176,3.846712488697
BAC,76,25,1.27,1.26,1.29,5192,103263,25.34,0.222099910196926,0.242760058062269,1.19623583734223
VSTO,139,17.5,6,6.1,6.5,4,14,22.940001,0.291787298264197,0.617244942047355,5.54464717669956
WGP,139,45,0.5,0.5,1.2,110,114,41.18,0.145600787028888,0.253944508501299,0.329915595518388
DSX,76,7,0.05,0,0.05,300,416,3.63,0.334835093243879,0.909914416645851,1.4013702697252e-06
LLY,111,72.5,12.6,13.2,13.6,14,2264,85.540001,0.13562105194091,0.244137667664026,13.0678400056039
CACI,167,170,1.25,0.9,1.4,1,6,139.350006,0.19872595473461,0.243571649554256,0.634915307706384
MG,20,22.5,0.1,0,0.1,20,63,20.5,0.206561391370734,0.338049746094837,0.0107455337107544
AIT,48,65,2.2,2.15,2.75,65,65,65.800003,0.15434955693482,0.246150490898735,1.89491657779865
TEF,76,10,0.85,0.8,1,467,699,10.79,0.174216211302473,0.270196996421198,0.864659956124926
EROS,76,15,2.4,2.1,2.6,368,8885,14.3,1.16428731819224,1.11323908017055,2.73102857611662
NPTN,230,7.5,0.7,0.6,0.9,120,0,5.56,0.560445005229964,0.841865732072252,0.423858926408643
WRB,111,64.5,3.21,3.8,4.3,2,13,66.739998,0.225446750771928,0.211411734370009,4.4942498158079
TOWR,48,30,0.5,0.05,0.75,72,72,27.200001,0.364056878757903,0.439975444333035,0.500776647554415
QTM,20,6,0.3,0.25,0.45,114,145,6.12,0.335306347494404,0.684679726289174,0.255708631957291
YEXT,48,17.5,0.14,0,0.35,12,49,13.28,0.58548322764878,0.762159207685966,0.146895988712414
REG,202,65,3.8,1.6,1.95,520,560,62.040001,0.181394891352032,0.170717919167985,2.13846196768487
ABC,6,82,0.89,1.15,1.4,10,18,82.75,0.253212784920501,0.232519801649617,1.48352188255294
PEP,6,118,0.01,0,0.04,100,242,111.43,0.0932761688251693,0.236992571524915,2.1978544554158e-07
CBZ,111,17.5,0.22,0.1,0.35,20,0,16.25,0.192939550363069,0.223663622850512,0.257672865387218
RAD,111,1,0.98,0.95,1.08,8451,1938,1.96,0.71061246307649,1.45423193527702,0.969481335984282
CZZ,167,10,0.37,0.25,0.45,500,563,8.13,0.211478997343839,0.47441318187111,0.0425069747856084
PBA,48,35,0.85,0.7,0.9,20,860,35.099998,0.180948456921829,0.167469057103863,0.968247154125834
VCRA,202,35,1.25,1.65,2,80,91,31.370001,0.238936771628488,0.358963004423207,0.965778428139867
RCL,34,120,2.84,3.15,3.4,57,173,118.540001,0.291970224407709,0.281629624751061,3.54856189326021
H,230,70,1.6,1.4,1.8,3,8,61.790001,0.0874793283706465,0.232395175155559,0.0657419592278643
ALLE,76,95,0.4,0.3,0.5,30,30,86.470001,0.0745735835089531,0.18387976078549,0.00264005092891939
NPO,48,75,3.5,6.7,7.4,15,15,80.529999,0.189492201478562,0.360244828102858,5.94567989355763
MD,139,75,0.25,0,0.7,32,32,43.119999,0.265750014190445,0.617926572321878,0.000886509280550049
PX,475,190,2.15,0.75,2.25,34,34,139.740005,0.127213231542198,0.222254052655139,0.145565769979566
EPE,48,6,0.25,0.1,0.2,35,35,3.26,0.509205850327994,1.63223766484407,0.000102044170988695
SGU,167,12.5,0.1,0,0.15,53,339,11.35,0.147904226890952,0.168492212891963,0.106057639853138
TOT,111,45,9.8,8.5,9,1200,10,53.52,0.112102208155874,0.277217595659652,8.52227037128555
LL,111,50,0.75,0.7,1,100,194,38.98,0.350543655835907,0.466421799917855,0.397328903940071
FCB,20,40,3.7,7.7,8.9,10,10,48.299999,0.270199938929811,0.768921386774884,8.30113346919727
AAN,20,43,1.2,1.4,1.6,395,393,43.630001,0.504727407658477,0.311575778154354,2.37084932916094
BPL,48,75,0.05,0,0.05,100,852,57,0.187013171366737,0.355237369999957,2.56516716566346e-05
MPX,76,15,1,1.2,1.65,14,14,16.049999,0.346834638437423,0.369239005768276,1.59211580095612
VIPS,139,22,0.05,0,0.1,200,0,8.79,0.343642073360097,0.827885529649191,4.68412182287268e-06
DCI,139,50,0.4,0.4,0.55,191,191,45.939999,0.279193391800168,0.164506458383682,1.65187367286977
THS,20,65,4,3.1,3.5,6,24,67.730003,0.143177751618114,0.293478105600458,2.84786175856284
PDS,167,4,0.11,0.1,0.25,50,200,3.12,0.490241376821371,0.619984421171386,0.152636044735565
W,27,86.5,0.45,0.05,0.2,8,9,67.400002,0.574530121379288,0.537277985777439,0.278851581694878
DLR,111,90,31.22,28.1,29.4,50,11,118.330002,0.271092578268615,0.390311901380636,28.5334124663388
FI,111,12.5,0.2,0.15,0.2,100,100,7.72,0.350563690606426,0.710126921755085,0.00387624117155276
AM,167,25,6.6,6.3,7,120,970,31.530001,0.280003828961681,0.327259241570751,6.81233001306769
SWK,111,145,8.74,9.4,10,6,419,150.970001,0.123687707175678,0.202522640049762,7.69526146460696
SNE,41,40,0.3,0.25,0.4,20,0,37.34,0.1931597426566,0.256813448797003,0.184570979709318
OOMA,20,12.5,0.17,0,0.6,10,69,10.55,0.372946854057732,1.26953061241096,0.00990281745601601
KR,111,25,0.19,0.15,0.25,1067,5345,20.059999,0.340524812737727,0.340971329481346,0.248897373086213
CWT,167,40,1.2,1.15,1.5,4,23,38.150002,0.20786696524785,0.219124810880958,1.38783541253923
CMI,111,42.5,69.4,65.9,70.5,10,0,168.029999,0.0914582087943224,8.10794527343252e-18,125.529999
PER,111,5,0.02,0,0.05,182,264,2.85,0.294534827008019,0.712065481045012,4.17009661908829e-05
CRCM,20,15,1.05,0.95,1.1,12,312,15.89,0.366320581081058,0.376597303359016,1.08811778251247
RYN,139,22.5,5.9,6.3,7,100,22,28.889999,0.0973763061020023,0.42617129224789,6.39000430445385
MDR,139,10,0.2,0.2,0.3,90,100,7.27,0.252603613709268,0.573727746287209,0.00996304935483602
TRQ,20,3,0.2,0.15,0.25,290,291,3.1,0.161664225151126,0.688784082368013,0.112318392160284
NMM,76,2.5,0.08,0.05,0.1,25,2777,2.05,0.340787863307442,0.648632911550081,0.0168219998601045
PEG,76,40,6.22,6.3,6.6,42,0,46.25,0.145808962079846,0.279918650511619,6.26470868212348
OAK,48,50,0.3,0,0.2,90,92,47.049999,0.10122176591131,0.156572592410495,0.0361522084867847
PES,76,5,0.1,0,0.15,100,261,2.55,0.710648908853974,1.35480762982914,0.00790815869240918
SXE,48,5,0.1,0,0.1,120,4589,2.35,0.569707576070152,1.65853337574981,2.20110269437107e-05
NJR,139,40,3.5,2.45,4.1,33,46,42.150002,0.119335802168517,0.287125178043753,2.57394198763249
NDRO,111,5,0.2,0,0.3,234,445,4.35,0.598458381955459,0.554014098675981,0.340899788127966
ARC,139,5,0.1,0,0.15,40,50,4.09,0.320207251997422,0.424313413535853,0.0718942974705169
WPZ,111,10,30.64,28.7,29.1,298,0,38.900002,0.116976887273383,1.36691300552308,28.900002
CLGX,111,22.5,23.4,22.3,26.2,5,5,46.220001,0.101635623289703,1.45344212347068,23.720001
BBT,20,47,0.84,0.77,0.87,80,1466,46.939999,0.190684864308538,0.205130515312183,0.806677647216972
HRC,48,75,2.15,2.05,2.45,10,10,74,0.153430881125597,0.271296020085045,1.20134282906577
HRS,230,160,0.4,0.05,0.7,10,10,131.679993,0.116421144862962,0.172969671011793,0.0848352972559878
DVA,20,60,1.28,1.1,1.35,277,2851,59.389999,0.305606747480171,0.293702491103978,1.41561982820845
TWLO,20,29.5,1.41,1.29,1.4,98,174,29.85,0.410727445510757,0.439357303577787,1.32131555341842
UBS,139,17.5,0.7,0.6,0.8,96,838,17.15,0.127813970322596,0.226419313630129,0.387787433246412
IBP,76,70,2,1.45,2.1,29,35,64.800003,0.245459410343591,0.342628479716783,1.09678187620749
BBL,167,45,0.55,0.65,0.8,147,146,35.450001,0.202562830569869,0.354159790264633,0.0903540160145655
CBI,6,17.5,0.21,0.15,0.2,1531,597,16.799999,0.381442419564663,0.535143732964221,0.0947616017711574
VNO,48,80,0.45,0.55,0.7,50,50,76.879997,0.151561930445763,0.16377385505888,0.591308124935306
NX,76,25,0.55,0.5,0.7,10,24,22.950001,0.294550478192882,0.34622540122293,0.510831836940067
ED,20,82.5,0.4,0.25,0.4,1005,1078,80.68,0.133069455351547,0.14088844166472,0.353246780319193
B,167,55,7,15.3,19,220,221,70.440002,0.242025462402575,0.556403144233438,15.7302602608147
ARCH,139,85,4.1,1.85,2.3,63,121,71.739998,0.270638022550172,0.365911251073613,1.05253050860603
CAJ,167,40,0.25,0,0.25,27,34,34.32,0.0865393640685572,0.185569874775299,0.00301192650673857
PGRE,111,17.5,0.2,0.1,0.2,22,22,16,0.13474172463614,0.19356977197961,0.0688680407631841
ICD,20,2.5,1.71,1,1.5,14,169,3.8,0.576706928319028,2.28490108265461,1.30011024936446
CHSP,20,20,7.17,6.5,7.5,40,0,26.969999,0.214216379835447,1.24265208355588,6.96999900022756
AMP,48,155,1.91,1.9,2.15,237,25,148.509995,0.201283498813547,0.214129067735568,1.91023162517423
NSP,202,120,0.4,0,0.9,77,39,88,0.158640841982148,0.303734125450548,0.0162037818393821
DHT,20,6,0.16,0,0.2,410,195,3.98,0.366668269660466,1.87898245890757,6.99623730360251e-08
SR,20,75,1.5,0.7,1.05,10,10,74.650002,0.12209764458148,0.174179118928028,0.689533644012315
GFI,111,7,0.01,0,0.04,1500,2700,4.31,0.390174302439292,0.554499272179616,0.00492463148919083
MED,167,70,0.55,0.45,0.75,16,16,59.369999,0.235207284880102,0.230520313229472,0.797048587141878
BGG,20,25,0.15,0,0.1,200,402,23.5,0.195959578275994,0.245469883735104,0.0455702084166378
MTG,111,9,2.76,3.55,3.8,100,143,12.53,0.243065023881294,0.585391210005658,3.53313617389082
TCP,139,50,3.2,2.75,4.5,6,6,52.32,0.183553223762488,0.254959350171164,3.65320100720291
RTEC,48,30,0.15,0,0.25,40,52,26.299999,0.300689524574772,0.33869995514283,0.169164014691863
BORN,76,2.5,0.1,0,0.2,34,26,1.23,0.269345840145653,2.05394272017684,1.37739488148547e-10
MODN,48,12,1.77,3,3.3,5,15,14.95,0.309936549210993,0.691196761457964,2.96436606065355
CSU,167,12.5,1.45,1.15,1.55,50,50,12.55,0.266091533871233,0.452928182921032,0.923363317980659
XEC,20,105,9,8.8,9.4,10,156,113.669998,0.268338882443936,0.340262284142526,9.00763995767983
VPG,20,22.5,0.65,0.2,0.85,177,280,24.4,0.194193387125616,-1.14336650999765e-16,1.91584957365617
MAS,20,40,0.15,0.1,0.2,160,1599,39.009998,0.114309794999176,0.152236053923974,0.0992141359112697
M,48,25,0.45,0.39,0.44,289,5732,21.82,0.347973703958242,0.453893082792589,0.210861201782437
SFE,20,10,1.9,2.9,3.9,10,194,13.35,0.210328119047413,1.61100124516033,3.3500000001999
SPR,20,75,4.6,3.2,3.5,50,129,77.720001,0.111877809475096,0.256257409425181,2.79996188519453
NWN,167,70,0.6,0.4,0.75,6,32,64.400002,0.111447087772202,0.147092386651489,0.342990869224446
DCM,48,22.5,1.05,0.55,0.85,20,20,22.790001,0.127052416247027,0.212319916704985,0.577171155713655
BBD,167,12,0.55,0.51,0.65,70,149,11.07,0.247918052440843,0.338287922313861,0.39303221659504
FN,20,40,0.3,0.2,0.35,103,423,37.060001,0.272792756296519,0.371534356771538,0.139155671582771
NBHC,20,30,1.8,5.4,6.2,1,1,35.689999,0.236724215788703,0.762064879808666,5.69042651811917
EPE,111,7,0.05,0,0.1,106,5422,3.26,0.509205850327994,1.00759976583417,0.00131437063481825
EBF,20,20,0.25,0.15,0.45,25,34,19.65,0.164524694051428,0.329071835125936,0.161026483411464
FLOW,167,35,5.45,5.4,5.9,500,0,38.560001,0.2647447154111,0.390526181262687,4.77755713787976
ANDX,167,55,0.69,0.5,0.75,300,98,50.060001,0.168922942417881,0.174766767938008,0.690483262901775
USPH,76,75,0.7,0,5,20,20,61.450001,0.24347318667052,0.845439402217223,0.109299333637374
JHG,48,35,0.5,0.55,0.9,47,0,34.84,0.222569958585686,0.193612607780331,1.04591644693402
CHD,111,50,1.12,1.15,1.3,81,174,48.450001,0.155008864332449,0.18284970844218,1.01569204457755
UHS,20,140,0.1,0,0.15,250,316,110.940002,0.18988440444445,0.513101775221582,8.15484296569192e-08
AKS,111,4,1.6,1.66,1.78,201,1017,5.59,0.322280748657133,0.696439346220731,1.59967502158098
FDX,48,230,3.6,3.45,3.65,268,366,225.580002,0.140352134224052,0.169472186350134,2.74679356086547
CMRE,167,8,0.05,0,0.1,56,115,6.18,0.332759398339836,0.334281706615366,0.0985085089968994
AXL,111,14,4.4,3.9,4.2,679,16594,17.58,0.357551636907383,0.550311450952687,3.76963120668093
UBA,48,22.5,0.3,0,0.3,1,60,21.700001,0.210133457573975,0.193842517297024,0.346050722200245
IPG,48,23,0.25,0.2,0.3,43,1715,20.790001,0.23217163592264,0.334278106009986,0.103255826524278
TRQ,20,3,0.2,0.15,0.25,290,291,3.1,0.161664225151126,0.688784082368013,0.112318392160284
DIN,48,45,1.3,1.25,1.4,26,157,42.98,0.322326205939747,0.356737358155879,1.19619708258904
AXS,20,55,2.6,2.3,2.85,20,84,57.310001,0.458176922830023,0.267567566189451,3.7309189112229
TOO,48,3,0.06,0,0.1,12489,29197,2.38,0.43321576723527,0.825161385108481,0.0130317846140408
FLO,202,20,0.49,0.65,0.8,19,446,18.809999,0.190270488165691,0.227793172603194,0.600899519847371
CPB,475,52.5,1.45,1.55,2,9,20,46.82,0.241397321534995,0.18860889443837,3.05842397968968
CM,76,80,8.8,8.2,8.9,900,10,87.519997,0.106480008808833,0.268284703141277,7.57123756321437
SHO,167,15,1.2,0.9,2.2,39,39,16.07,0.136151548055743,0.384980196971362,1.25802109898399
HLI,76,20,15,18.6,19.6,1,0,39.130001,0.192825654654794,1.04416483655876,19.130001
GATX,167,55,7.93,8.2,8.7,4,4,61.560001,0.222645250320946,0.300400031487501,7.71111619038155
EGP,167,85,6,5.5,6.3,30,36,88.120003,0.131610964668531,0.195881389528731,4.88155155078078
MLI,48,35,0.3,0.3,0.55,25,23,34.950001,0.272774686238721,0.113577866597141,1.35479926529496
SHW,76,300,56.4,58.6,61.5,1,917,358.040009,0.150025652693642,0.347754820551882,58.074597405392
LDOS,475,45,14.8,15.3,15.7,721,455,59.220001,0.14535379324353,0.261554989210418,14.3936698484111
MSG,139,190,26.52,26.7,28.4,40,0,214.100006,0.323697430674945,0.260564710474863,30.9014601900387
UGP,20,25,0.2,0,0.9,20,20,23.82,0.17534457107487,0.620203241523318,0.0587701564946621
FR,20,30,0.72,0.35,0.7,2,0,30.09,0.152835012489218,0.233125902883545,0.475297459626656
THR,139,17.5,1,0.9,2.05,3,3,17.99,0.137499760258716,0.411868411080953,0.877011057930863
MTG,111,9,2.76,3.55,3.8,100,143,12.53,0.243065023881294,0.585391210005658,3.53313617389082
AZUL,230,30,2.9,1.85,2.5,21,21,27.450001,0.379242189358605,0.401382552639922,2.30920539249309
AUO,20,5,0.01,0,0.05,13,796,4.04,0.337292400903783,0.784516742650077,0.00037557737408446
DX,76,7.5,0.01,0,0.1,20,111,7.27,0.0906733090847189,0.144089603914446,0.0398763111736491
CLDR,20,20,0.15,0.05,0.1,10,709,16.620001,0.566137575852965,0.582756843467378,0.0890572384548711
ES,111,60,2.4,2,2.15,4,63,60.439999,0.146409029780441,0.145112083173862,2.16709784237927
CB,139,170,0.2,0,0.2,50,1,142.550003,0.261938494923975,0.156210887996884,1.7592066846092
EQGP,20,35,0.45,0.4,0.85,1,0,28.959999,0.120610496188326,0.986903542897375,1.23522555522949e-12
VJET,48,2,3.6,3.1,3.6,80,67,5.42,0.882349935399781,2.44977561684874,3.42026280347457
ATKR,111,17.5,1.55,2.8,3.2,14,61,19.51,0.207584421459087,0.5030320785832,2.20354093001063
SKX,20,31,0.1,0.05,0.2,30,776,25.09,0.26459898675969,0.689555112376097,0.000140968124802132
SXI,48,110,1.2,1.5,2.2,10,10,106.199997,0.183209622525924,0.243192937913171,1.35646000179662
CMI,475,100,54.65,66.1,70.9,10,19,168.029999,0.0914582087943224,0.370926475657031,68.0299998236555
AHC,48,7.5,0.1,0,0.15,1,3,4.6,0.377840884708195,1.16575812091552,3.57477691160567e-05
CHU,20,15,0.4,0.25,0.45,10,1445,14.03,0.192408461953968,0.626566577085175,0.0198405763252463
CHH,167,70,0.85,0.55,0.95,12,24,63.900002,0.149388130985664,0.171124226878935,0.675337788893399
SWN,13,7,0.02,0,0.05,30,300,6.11,0.486445714111241,0.634495898531567,0.0183477086329827
FCF,202,15,0.3,0.25,1,20,20,14.13,0.227522385859768,0.322884203272995,0.607738148939238
SXT,111,75,3.34,3.4,4.2,2,2,76.919998,0.0959899753894707,0.188425642955566,2.74335302942293
PVG,111,20,0.1,0.05,0.2,100,186,9.26,0.458440594885681,0.930972207045688,0.00110876080203889
BR,167,85,1.85,1.75,2.05,42,32,80.82,0.0983522550836056,0.168981740439529,0.71308699081851
SWM,167,40,2.3,3.2,3.8,35,53,41.459999,0.194316461203913,0.274639470113955,2.94296011721424
CIR,48,70,0.7,0,4.4,40,54,54.43,0.294706354551153,1.16797900682577,0.0205687684164015
HZO,20,12.5,3.5,3.8,4.3,10,23,16.549999,0.244023103743864,1.08931581667947,4.04999906919212
KEY,34,19.5,0.19,0.24,0.3,1930,1930,18.82,0.22694460553708,0.247595204672381,0.257320442815399
KBH,20,23,1.28,1.22,1.43,4678,6306,24.120001,0.361744010063467,0.335975164188779,1.47779274570083
RESI,76,17.5,0.07,0,0.15,200,382,11.11,0.278216856443979,0.695579057007034,7.51638238473229e-05
RS,76,75,4,3.9,4.2,52,4635,76.169998,0.197137840469704,0.260679427980747,3.33663890169222
KEG,111,20,0.05,0,0.3,7,3,13.17,0.466593786690688,0.623210666196579,0.091204979895109
DNB,48,110,4,8.2,8.6,10,25,116.410004,0.166071870862801,0.288316620216438,7.04497361350086
FCF,202,15,0.3,0.25,1,20,20,14.13,0.227522385859768,0.322884203272995,0.607738148939238
ALDW,230,12.5,0.45,0.3,0.65,7,93,11.53,0.325977774437384,0.280757869829347,0.81128980771916
FLY,48,12.5,1.05,1.5,1.85,3,32,14.02,0.161170502325583,0.465696733979363,1.52723944718232
HAE,20,45,0.65,0.55,0.9,10,70,44.869999,0.225289080721809,0.229661384375402,0.881686119906977
RENN,202,10,0.83,0.75,1.05,840,82,8.96,0.468521551217821,0.542127671566488,0.855377515744445
ORI,20,22.5,0.05,0,0.1,25,106,19.690001,0.28415524461827,0.440457054613724,0.0117049297869942
WRK,111,70,0.6,0.45,0.65,123,23,56.73,0.208757511560861,0.32238921040611,0.0968987187673878
CCO,76,7.5,0.05,0,0.1,8,8,4.65,0.475773487650411,0.810852248493769,0.00620195230164666
AMGP,20,22.5,0.3,0.1,0.25,30,246,20.469999,0.188224708312493,0.466343442411064,0.00538007429812964
NGG,76,70,0.2,0.1,0.2,15,103,62.709999,0.147597919632622,0.174173164331642,0.0958992742783886
CMD,20,95,1.35,1.3,1.7,39,15,94.169998,0.2437162063341,0.23651427982865,1.76281724038284
PII,475,135,2.25,3.9,4.7,93,93,104.629997,0.276366692366151,0.283936269705657,4.40587085242461
LAD,20,115,3.3,6.6,7.6,300,318,120.309998,0.127730910823055,0.405244421490533,5.41080106881185
AMGP,20,22.5,0.3,0.1,0.25,30,246,20.469999,0.188224708312493,0.466343442411064,0.00538007429812964
BNS,447,65,3.7,3.3,3.7,34,109,64.25,0.109862955432161,0.142590236735136,2.77181805863594
FL,230,28,7.94,8.3,8.6,40,40,35.220001,0.288781667035876,0.402457497677102,7.81642543017067
